Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Cidade,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Month,Total_com_imposto,Ticket_Type,Branch,Total
7158,CA-2017-131380,2017-03-28,31/03/2017,Second Class,CC-12220,Chris Cortes,Consumer,United States,LOS ANGELES,California,90032.0,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,3,89.6784,Low,A,87.92
7159,CA-2017-131380,2017-03-28,31/03/2017,Second Class,CC-12220,Chris Cortes,Consumer,United States,LOS ANGELES,California,90032.0,West,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,5.98,3,6.099600000000001,Low,A,5.98
7160,CA-2016-145835,2016-05-13,18/05/2016,Second Class,BF-11170,Ben Ferrer,Home Office,United States,CHICAGO,Illinois,60623.0,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384,5,226.83167999999998,Low,C,222.38
7161,CA-2016-145835,2016-05-13,18/05/2016,Second Class,BF-11170,Ben Ferrer,Home Office,United States,CHICAGO,Illinois,60623.0,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16.0,5,16.32,Low,C,16.0
7162,CA-2015-138709,2015-07-04,09/07/2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,RICHMOND,Virginia,23223.0,South,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,21.84,7,22.2768,Low,D,21.84
7163,CA-2015-138709,2015-07-04,09/07/2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,RICHMOND,Virginia,23223.0,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,15.6,7,15.911999999999999,Low,D,15.6
7164,CA-2015-122070,2015-04-22,24/04/2015,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,TROY,New York,12180.0,East,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,247.84,4,252.79680000000002,Low,B,247.84
7165,CA-2015-122070,2015-04-22,24/04/2015,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,TROY,New York,12180.0,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.912,4,10.110240000000001,Low,B,9.91
7166,CA-2017-158610,2017-09-19,22/09/2017,First Class,CK-12595,Clytie Kelty,Consumer,United States,PROVIDENCE,Rhode Island,2908.0,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,9,70.9104,Low,B,69.52
7167,CA-2015-117464,2015-07-22,24/07/2015,Second Class,NP-18325,Naresj Patel,Consumer,United States,SAN FRANCISCO,California,94122.0,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52,7,11.750399999999999,Low,A,11.52
7168,CA-2015-117464,2015-07-22,24/07/2015,Second Class,NP-18325,Naresj Patel,Consumer,United States,SAN FRANCISCO,California,94122.0,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72,7,732.0744000000001,High,A,717.72
7169,CA-2015-117464,2015-07-22,24/07/2015,Second Class,NP-18325,Naresj Patel,Consumer,United States,SAN FRANCISCO,California,94122.0,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,7,241.23000000000002,Low,A,236.5
7170,CA-2015-117464,2015-07-22,24/07/2015,Second Class,NP-18325,Naresj Patel,Consumer,United States,SAN FRANCISCO,California,94122.0,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,170.352,7,173.75904,Low,A,170.35
7171,US-2018-168613,2018-10-08,14/10/2018,Standard Class,GM-14440,Gary McGarr,Consumer,United States,NEW YORK CITY,New York,10009.0,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,145.764,10,148.67928,Low,B,145.76
7172,CA-2018-125381,2018-04-25,27/04/2018,Second Class,SG-20605,Speros Goranitis,Consumer,United States,SAN FRANCISCO,California,94109.0,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,4,110.1294,Low,A,107.97
7173,US-2018-141677,2018-03-26,30/03/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,HOUSTON,Texas,77070.0,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96,3,146.8392,Low,C,143.96
7174,US-2018-141677,2018-03-26,30/03/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,HOUSTON,Texas,77070.0,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,2399.96,3,2447.9592000000002,High,C,2399.96
7175,US-2018-141677,2018-03-26,30/03/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,HOUSTON,Texas,77070.0,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,74.352,3,75.83904000000001,Low,C,74.35
7176,US-2018-141677,2018-03-26,30/03/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,HOUSTON,Texas,77070.0,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,3,88.91136,Low,C,87.17
7177,US-2018-141677,2018-03-26,30/03/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,HOUSTON,Texas,77070.0,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",32.232,3,32.87664,Low,C,32.23
7178,CA-2018-133067,2018-05-04,10/05/2018,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,PHILADELPHIA,Pennsylvania,19140.0,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.202,5,2.24604,Low,B,2.2
7179,CA-2018-133067,2018-05-04,10/05/2018,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,PHILADELPHIA,Pennsylvania,19140.0,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396,5,9.58392,Low,B,9.4
7180,US-2017-144351,2017-11-14,18/11/2017,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,BALTIMORE,Maryland,21215.0,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,11,91.7694,Low,B,89.97
7181,CA-2015-106054,2015-01-06,07/01/2015,First Class,JO-15145,Jack O'Briant,Corporate,United States,ATHENS,Georgia,30605.0,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",12.78,1,13.035599999999999,Low,D,12.78
7182,CA-2017-138667,2017-12-27,30/12/2017,Second Class,MW-18220,Mitch Webber,Consumer,United States,LANCASTER,Ohio,43130.0,East,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,40.0,12,40.8,Low,B,40.0
7183,CA-2018-150609,2018-04-30,04/05/2018,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,LOS ANGELES,California,90032.0,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,4,23.7048,Low,A,23.24
7184,CA-2018-128853,2018-04-21,23/04/2018,First Class,JM-15250,Janet Martin,Consumer,United States,BALTIMORE,Maryland,21215.0,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",908.82,4,926.9964000000001,High,B,908.82
7185,CA-2018-133102,2018-08-17,24/08/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,HOUSTON,Texas,77095.0,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,8,5.66304,Low,C,5.55
7186,CA-2018-133102,2018-08-17,24/08/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,HOUSTON,Texas,77095.0,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,8,8.17632,Low,C,8.02
7187,CA-2018-133102,2018-08-17,24/08/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,HOUSTON,Texas,77095.0,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,74.592,8,76.08384,Low,C,74.59
7188,CA-2018-133102,2018-08-17,24/08/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,HOUSTON,Texas,77095.0,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,16.784,8,17.11968,Low,C,16.78
7189,CA-2018-133102,2018-08-17,24/08/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,HOUSTON,Texas,77095.0,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,38.864,8,39.641279999999995,Low,C,38.86
7190,CA-2017-164399,2017-11-12,15/11/2017,First Class,DW-13480,Dianna Wilson,Home Office,United States,SAN DIEGO,California,92024.0,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976,11,208.05552,Low,A,203.98
7191,CA-2017-164399,2017-11-12,15/11/2017,First Class,DW-13480,Dianna Wilson,Home Office,United States,SAN DIEGO,California,92024.0,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,674.352,11,687.83904,High,A,674.35
7192,CA-2017-116918,2017-10-01,06/10/2017,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,HIALEAH,Florida,33012.0,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,5.388,10,5.49576,Low,D,5.39
7193,CA-2017-116918,2017-10-01,06/10/2017,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,HIALEAH,Florida,33012.0,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,30.976,10,31.59552,Low,D,30.98
7194,CA-2017-110492,2017-02-12,14/02/2017,First Class,JS-15880,John Stevenson,Consumer,United States,ATLANTA,Georgia,30318.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,2,1377.1224,High,D,1350.12
7195,CA-2017-110492,2017-02-12,14/02/2017,First Class,JS-15880,John Stevenson,Consumer,United States,ATLANTA,Georgia,30318.0,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,2,16.2384,Low,D,15.92
7196,CA-2017-147683,2017-11-13,17/11/2017,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,SEATTLE,Washington,98103.0,West,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,19.54,11,19.930799999999998,Low,A,19.54
7197,CA-2015-116785,2015-04-26,30/04/2015,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,LOS ANGELES,California,90036.0,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,21.4,4,21.828,Low,A,21.4
7198,CA-2015-116785,2015-04-26,30/04/2015,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,LOS ANGELES,California,90036.0,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,12.6,4,12.852,Low,A,12.6
7199,US-2016-156797,2016-08-11,15/08/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,NEW YORK CITY,New York,10035.0,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,11.96,8,12.199200000000001,Low,B,11.96
7200,US-2016-156797,2016-08-11,15/08/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,NEW YORK CITY,New York,10035.0,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,138.0,8,140.76,Low,B,138.0
7201,CA-2017-104276,2017-11-27,03/12/2017,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,FORT LAUDERDALE,Florida,33311.0,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,11,119.0952,Low,D,116.76
7202,CA-2017-104276,2017-11-27,03/12/2017,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,FORT LAUDERDALE,Florida,33311.0,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.023,11,337.64346,Low,D,331.02
7203,CA-2017-120369,2017-10-28,28/10/2017,Same Day,VB-21745,Victoria Brennan,Corporate,United States,ROCHESTER,New York,14609.0,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,10,771.9359999999999,High,B,756.8
7204,CA-2015-118276,2015-12-29,02/01/2016,Standard Class,MG-17890,Michael Granlund,Home Office,United States,SAINT CHARLES,Illinois,60174.0,Central,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.736,12,8.910720000000001,Low,C,8.74
7205,CA-2016-136658,2016-09-10,17/09/2016,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,NEW YORK CITY,New York,10024.0,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,9,6.2016,Low,B,6.08
7206,CA-2018-137414,2018-10-02,06/10/2018,Standard Class,CM-12115,Chad McGuire,Consumer,United States,SAN FRANCISCO,California,94109.0,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,10,17.8092,Low,A,17.46
7207,CA-2018-137414,2018-10-02,06/10/2018,Standard Class,CM-12115,Chad McGuire,Consumer,United States,SAN FRANCISCO,California,94109.0,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,10,376.5432,Low,A,369.16
7208,CA-2017-143476,2017-09-11,13/09/2017,First Class,LC-16930,Linda Cazamias,Corporate,United States,PHOENIX,Arizona,85023.0,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,9,2.97024,Low,A,2.91
7209,CA-2017-143476,2017-09-11,13/09/2017,First Class,LC-16930,Linda Cazamias,Corporate,United States,PHOENIX,Arizona,85023.0,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,20.736,9,21.15072,Low,A,20.74
7210,CA-2017-143476,2017-09-11,13/09/2017,First Class,LC-16930,Linda Cazamias,Corporate,United States,PHOENIX,Arizona,85023.0,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,9,9.75936,Low,A,9.57
7211,US-2017-119046,2017-06-02,06/06/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,SEATTLE,Washington,98115.0,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,6,30.7836,Low,A,30.18
7212,US-2017-119046,2017-06-02,06/06/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,SEATTLE,Washington,98115.0,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,6,52.680960000000006,Low,A,51.65
7213,US-2017-119046,2017-06-02,06/06/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,SEATTLE,Washington,98115.0,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,6,11.45664,Low,A,11.23
7214,CA-2018-154949,2018-10-15,19/10/2018,Standard Class,MC-17275,Marc Crier,Consumer,United States,CAMARILLO,California,93010.0,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,14.73,10,15.024600000000001,Low,A,14.73
7215,CA-2016-103072,2016-09-27,30/09/2016,Second Class,HW-14935,Helen Wasserman,Corporate,United States,DETROIT,Michigan,48205.0,Central,OFF-AR-10000127,Office Supplies,Art,Newell 321,16.4,9,16.727999999999998,Low,C,16.4
7216,CA-2016-103072,2016-09-27,30/09/2016,Second Class,HW-14935,Helen Wasserman,Corporate,United States,DETROIT,Michigan,48205.0,Central,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,25.92,9,26.4384,Low,C,25.92
7217,CA-2016-150770,2016-05-03,06/05/2016,First Class,LC-16870,Lena Cacioppo,Consumer,United States,SAN FRANCISCO,California,94109.0,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,8.82,5,8.996400000000001,Low,A,8.82
7218,CA-2016-150770,2016-05-03,06/05/2016,First Class,LC-16870,Lena Cacioppo,Consumer,United States,SAN FRANCISCO,California,94109.0,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.496,5,63.745920000000005,Low,A,62.5
7219,CA-2016-150770,2016-05-03,06/05/2016,First Class,LC-16870,Lena Cacioppo,Consumer,United States,SAN FRANCISCO,California,94109.0,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,346.75919999999996,Low,A,339.96
7220,CA-2016-150770,2016-05-03,06/05/2016,First Class,LC-16870,Lena Cacioppo,Consumer,United States,SAN FRANCISCO,California,94109.0,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.568,5,50.55936,Low,A,49.57
7221,CA-2018-154760,2018-01-09,13/01/2018,Standard Class,BP-11290,Beth Paige,Consumer,United States,PHILADELPHIA,Pennsylvania,19140.0,East,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491,1,279.98082,Low,B,274.49
7222,US-2018-104437,2018-01-27,31/01/2018,Standard Class,TG-21310,Toby Gnade,Consumer,United States,NEW YORK CITY,New York,10035.0,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,1,140.6988,Low,B,137.94
7223,CA-2018-113075,2018-09-02,06/09/2018,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,CHICAGO,Illinois,60623.0,Central,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,9,41.4936,Low,C,40.68
7224,CA-2017-109953,2017-07-14,18/07/2017,Standard Class,RB-19360,Raymond Buch,Consumer,United States,SAN FRANCISCO,California,94122.0,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376,7,112.58352000000001,Low,A,110.38
7225,CA-2017-109953,2017-07-14,18/07/2017,Standard Class,RB-19360,Raymond Buch,Consumer,United States,SAN FRANCISCO,California,94122.0,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,154.6524,Low,A,151.62
7226,CA-2017-109953,2017-07-14,18/07/2017,Standard Class,RB-19360,Raymond Buch,Consumer,United States,SAN FRANCISCO,California,94122.0,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,7,31.416,Low,A,30.8
7227,CA-2018-127397,2018-02-24,28/02/2018,Standard Class,ES-14080,Erin Smith,Corporate,United States,PHILADELPHIA,Pennsylvania,19134.0,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,2,126.39840000000001,Low,B,123.92
7228,CA-2018-127397,2018-02-24,28/02/2018,Standard Class,ES-14080,Erin Smith,Corporate,United States,PHILADELPHIA,Pennsylvania,19134.0,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,2,1346.196,High,B,1319.8
7229,CA-2015-157546,2015-07-20,22/07/2015,First Class,RD-19720,Roger Demir,Consumer,United States,SAN FRANCISCO,California,94122.0,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.712,7,91.50624,Low,A,89.71
7230,CA-2015-157546,2015-07-20,22/07/2015,First Class,RD-19720,Roger Demir,Consumer,United States,SAN FRANCISCO,California,94122.0,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,7,23.2866,Low,A,22.83
7231,CA-2018-153843,2018-03-13,15/03/2018,First Class,SC-20380,Shahid Collister,Consumer,United States,FAIRFIELD,Connecticut,6824.0,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,3,31.4976,Low,B,30.88
7232,CA-2018-153843,2018-03-13,15/03/2018,First Class,SC-20380,Shahid Collister,Consumer,United States,FAIRFIELD,Connecticut,6824.0,East,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,3,474.46320000000003,Low,B,465.16
7233,CA-2018-153843,2018-03-13,15/03/2018,First Class,SC-20380,Shahid Collister,Consumer,United States,FAIRFIELD,Connecticut,6824.0,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,3,27.6624,Low,B,27.12
7234,CA-2017-137337,2017-03-08,12/03/2017,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,NEW YORK CITY,New York,10011.0,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,3,115.872,Low,B,113.6
7235,CA-2017-137337,2017-03-08,12/03/2017,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,NEW YORK CITY,New York,10011.0,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,12.96,3,13.2192,Low,B,12.96
7236,CA-2017-137337,2017-03-08,12/03/2017,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,NEW YORK CITY,New York,10011.0,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,3,70.84512000000001,Low,B,69.46
7237,CA-2015-138737,2015-12-07,10/12/2015,First Class,FP-14320,Frank Preis,Consumer,United States,LOS ANGELES,California,90049.0,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,8.64,12,8.812800000000001,Low,A,8.64
7238,CA-2017-164924,2017-07-10,10/07/2017,Same Day,EA-14035,Erin Ashbrook,Corporate,United States,PHILADELPHIA,Pennsylvania,19143.0,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,7,348.83082,Low,B,341.99
7239,CA-2017-101651,2017-12-24,30/12/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,SAN JOSE,California,95123.0,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,12,44.8392,Low,A,43.96
7240,CA-2017-101651,2017-12-24,30/12/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,SAN JOSE,California,95123.0,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,39.76,12,40.5552,Low,A,39.76
7241,CA-2018-136651,2018-04-23,25/04/2018,Second Class,JF-15355,Jay Fein,Consumer,United States,PASADENA,California,91104.0,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,4,67.6872,Low,A,66.36
7242,CA-2018-136651,2018-04-23,25/04/2018,Second Class,JF-15355,Jay Fein,Consumer,United States,PASADENA,California,91104.0,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,92.88,4,94.7376,Low,A,92.88
7243,CA-2018-136651,2018-04-23,25/04/2018,Second Class,JF-15355,Jay Fein,Consumer,United States,PASADENA,California,91104.0,West,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,4,24.6228,Low,A,24.14
7244,CA-2018-118892,2018-08-17,22/08/2018,Second Class,TP-21415,Tom Prescott,Consumer,United States,PHILADELPHIA,Pennsylvania,19134.0,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174,8,4504.49748,High,B,4416.17
7245,US-2018-151127,2018-05-22,25/05/2018,First Class,RL-19615,Rob Lucas,Consumer,United States,LOS ANGELES,California,90049.0,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,5,50.5512,Low,A,49.56
7246,CA-2018-145807,2018-02-09,13/02/2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,LOS ANGELES,California,90032.0,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,2,361.998,Low,A,354.9
7247,US-2015-127978,2015-03-03,08/03/2015,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,COLUMBUS,Ohio,43229.0,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,3,15.4224,Low,B,15.12
7248,US-2015-127978,2015-03-03,08/03/2015,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,COLUMBUS,Ohio,43229.0,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,3,308.49899999999997,Low,B,302.45
7249,US-2015-127978,2015-03-03,08/03/2015,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,COLUMBUS,Ohio,43229.0,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,3,45.565439999999995,Low,B,44.67
7250,CA-2016-158491,2016-06-04,09/06/2016,Second Class,BP-11155,Becky Pak,Consumer,United States,LOS ANGELES,California,90008.0,West,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,6,122.37960000000001,Low,A,119.98
7251,CA-2016-158491,2016-06-04,09/06/2016,Second Class,BP-11155,Becky Pak,Consumer,United States,LOS ANGELES,California,90008.0,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,6,1009.7694,High,A,989.97
7252,CA-2017-116764,2017-08-27,02/09/2017,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,HOLLYWOOD,Florida,33021.0,South,OFF-LA-10002473,Office Supplies,Labels,Avery 484,9.216,8,9.400319999999999,Low,D,9.22
7253,CA-2017-152457,2017-09-12,18/09/2017,Standard Class,SC-20695,Steve Chapman,Corporate,United States,ROSEVILLE,Michigan,48066.0,Central,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,9,69.8904,Low,C,68.52
7254,CA-2017-152730,2017-05-30,04/06/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,SUPERIOR,Wisconsin,54880.0,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,5,372.0348,Low,C,364.74
7255,CA-2017-152730,2017-05-30,04/06/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,SUPERIOR,Wisconsin,54880.0,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,5,48.348,Low,C,47.4
7256,CA-2017-152730,2017-05-30,04/06/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,SUPERIOR,Wisconsin,54880.0,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,5,50.7552,Low,C,49.76
7257,CA-2017-152730,2017-05-30,04/06/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,SUPERIOR,Wisconsin,54880.0,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,5,5.6712,Low,C,5.56
7258,CA-2017-152730,2017-05-30,04/06/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,SUPERIOR,Wisconsin,54880.0,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629.1,5,641.682,High,C,629.1
7259,CA-2017-152730,2017-05-30,04/06/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,SUPERIOR,Wisconsin,54880.0,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,14.7,5,14.994,Low,C,14.7
7260,CA-2017-152730,2017-05-30,04/06/2017,Standard Class,EM-14140,Eugene Moren,Home Office,United States,SUPERIOR,Wisconsin,54880.0,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,45.36,5,46.2672,Low,C,45.36
